station_id,station_name,connection_type,charger_id,status,effect,tariffDefinition,latitude,longitude
Alti-Nordfjord,Alti Nordfjord,CHAdeMO,AN2-2,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",61.908937,5.985502
Åndalsnes Alti,"Alti Rauma, Åndalsnes",CCS,ARA1-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.557948,7.685195
Åndalsnes Alti,"Alti Rauma, Åndalsnes",CCS,ARA1-3,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.557948,7.685195
Åndalsnes Alti,"Alti Rauma, Åndalsnes",CCS,ARA3-2,UNAVAILABLE,150.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.557948,7.685195
Åndalsnes Alti,"Alti Rauma, Åndalsnes",CCS,ARA3-3,AVAILABLE,150.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.557948,7.685195
Åndalsnes Alti,"Alti Rauma, Åndalsnes",CHAdeMO,ARA1-2,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.557948,7.685195
Åndalsnes Alti,"Alti Rauma, Åndalsnes",CHAdeMO,ARA3-1,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.557948,7.685195
Alti-Storkaia,"Alti Storkaia, Kristiansund",AC Type 2,AS10,AVAILABLE,22.0,"kr 4,29/kWh",63.109439,7.731469
Alti-Storkaia,"Alti Storkaia, Kristiansund",AC Type 2,AS11,AVAILABLE,22.0,"kr 4,29/kWh",63.109439,7.731469
Alti-Storkaia,"Alti Storkaia, Kristiansund",AC Type 2,AS12,FAULTED,22.0,"kr 4,29/kWh",63.109439,7.731469
Alti-Storkaia,"Alti Storkaia, Kristiansund",AC Type 2,AS13,AVAILABLE,22.0,"kr 4,29/kWh",63.109439,7.731469
Alti-Storkaia,"Alti Storkaia, Kristiansund",AC Type 2,AS14,AVAILABLE,22.0,"kr 4,29/kWh",63.109439,7.731469
Alti-Storkaia,"Alti Storkaia, Kristiansund",AC Type 2,AS15,AVAILABLE,22.0,"kr 4,29/kWh",63.109439,7.731469
Alti-Storkaia,"Alti Storkaia, Kristiansund",AC Type 2,AS16,AVAILABLE,22.0,"kr 4,29/kWh",63.109439,7.731469
Alti-Storkaia,"Alti Storkaia, Kristiansund",AC Type 2,AS17,AVAILABLE,22.0,"kr 4,29/kWh",63.109439,7.731469
Alti-Sunndal,Alti Sunndal,CCS,SUD1-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.672076,8.569267
Alti-Sunndal,Alti Sunndal,CCS,SUD1-3,AVAILABLE,150.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.672076,8.569267
Alti-Sunndal,Alti Sunndal,CCS,SUD2-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.672076,8.569267
Alti-Sunndal,Alti Sunndal,CCS,SUD2-3,UNAVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.672076,8.569267
Alti-Sunndal,Alti Sunndal,AC Type 2,SUD3,AVAILABLE,22.0,"kr 4,29/kWh",62.672076,8.569267
Alti-Sunndal,Alti Sunndal,CHAdeMO,SUD1-2,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.672076,8.569267
Alti-Sunndal,Alti Sunndal,CHAdeMO,SUD2-2,OCCUPIED,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.672076,8.569267
Surnadal,Alti Surnadal,CCS,SD1-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.969172,8.712213
Surnadal,Alti Surnadal,CCS,SD1-3,OCCUPIED,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.969172,8.712213
Surnadal,Alti Surnadal,CCS,SD2-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.969172,8.712213
Surnadal,Alti Surnadal,CCS,SD2-3,OCCUPIED,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.969172,8.712213
Surnadal,Alti Surnadal,CCS,SD3-1,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.969172,8.712213
Surnadal,Alti Surnadal,AC Type 2,SD3-3,UNAVAILABLE,22.0,"kr 4,29/kWh",62.969172,8.712213
Surnadal,Alti Surnadal,AC Type 2,SD4,FAULTED,22.0,"kr 4,29/kWh",62.969172,8.712213
Surnadal,Alti Surnadal,AC Type 2,SD5,AVAILABLE,22.0,"kr 4,29/kWh",62.969172,8.712213
Surnadal,Alti Surnadal,CHAdeMO,SD1-2,UNAVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.969172,8.712213
Surnadal,Alti Surnadal,CHAdeMO,SD2-2,UNAVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.969172,8.712213
Surnadal,Alti Surnadal,CHAdeMO,SD3-2,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.969172,8.712213
Alti Svolvær,Alti Svolvær,CCS,ASV1-2,OCCUPIED,180.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",68.234445,14.559926
Alti Svolvær,Alti Svolvær,CCS,ASV2-1,AVAILABLE,180.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",68.234445,14.559926
Alti Svolvær,Alti Svolvær,CCS,ASV2-2,OCCUPIED,180.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",68.234445,14.559926
Alti Svolvær,Alti Svolvær,CCS,ASV3-2,AVAILABLE,180.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",68.234445,14.559926
Alti Svolvær,Alti Svolvær,CCS,ASV4-1,AVAILABLE,180.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",68.234445,14.559926
Alti Svolvær,Alti Svolvær,CCS,ASV4-2,AVAILABLE,180.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",68.234445,14.559926
Alti Svolvær,Alti Svolvær,CCS,ASV5-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",68.234445,14.559926
Alti Svolvær,Alti Svolvær,CCS,ASV5-3,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",68.234445,14.559926
Alti Svolvær,Alti Svolvær,AC Type 2,ASV30,AVAILABLE,22.0,"kr 4,29/kWh",68.234445,14.559926
Alti Svolvær,Alti Svolvær,AC Type 2,ASV31,AVAILABLE,22.0,"kr 4,29/kWh",68.234445,14.559926
Alti Svolvær,Alti Svolvær,AC Type 2,ASV32,AVAILABLE,22.0,"kr 4,29/kWh",68.234445,14.559926
Alti Svolvær,Alti Svolvær,AC Type 2,ASV33,AVAILABLE,22.0,"kr 4,29/kWh",68.234445,14.559926
Alti Svolvær,Alti Svolvær,CHAdeMO,ASV1-1,AVAILABLE,80.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",68.234445,14.559926
Alti Svolvær,Alti Svolvær,CHAdeMO,ASV3-1,AVAILABLE,80.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",68.234445,14.559926
Alti Svolvær,Alti Svolvær,CHAdeMO,ASV5-2,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",68.234445,14.559926
B8U7VTWK887I8,Alti Tasta,CCS,TAS1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.98455,5.689937
B8U7VTWK887I8,Alti Tasta,CCS,TAS6-2,OCCUPIED,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.98455,5.689937
B8U7VTWK887I8,Alti Tasta,CCS,TAS7,OCCUPIED,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.98455,5.689937
B8U7VTWK887I8,Alti Tasta,CCS,TAS8,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.98455,5.689937
B8U7VTWK887I8,Alti Tasta,CCS,TAS2,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.98455,5.689937
B8U7VTWK887I8,Alti Tasta,CCS,TAS3,OCCUPIED,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.98455,5.689937
B8U7VTWK887I8,Alti Tasta,CCS,TAS4,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.98455,5.689937
B8U7VTWK887I8,Alti Tasta,CCS,TAS5-2,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.98455,5.689937
B8U7VTWK887I8,Alti Tasta,CHAdeMO,TAS6-1,UNAVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.98455,5.689937
B8U7VTWK887I8,Alti Tasta,CHAdeMO,TAS5-1,AVAILABLE,50.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",58.98455,5.689937
Alti-Tynset,Alti Tynset,CCS,TY1-1,AVAILABLE,180.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.276411,10.777863
Alti-Tynset,Alti Tynset,CCS,TY1-2,AVAILABLE,180.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.276411,10.777863
Alti-Tynset,Alti Tynset,CCS,TY2-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.276411,10.777863
Alti-Tynset,Alti Tynset,CCS,TY2-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.276411,10.777863
Alti-Tynset,Alti Tynset,AC Type 2,TY3,AVAILABLE,22.0,"kr 4,29 per kWh",62.276411,10.777863
Alti-Tynset,Alti Tynset,AC Type 2,TY4,AVAILABLE,22.0,"kr 4,29 per kWh",62.276411,10.777863
Alti-Tynset,Alti Tynset,AC Type 2,TY5,AVAILABLE,22.0,"kr 4,29 per kWh",62.276411,10.777863
Alti-Tynset,Alti Tynset,AC Type 2,TY6,AVAILABLE,22.0,"kr 4,29 per kWh",62.276411,10.777863
Alti-Tynset,Alti Tynset,AC Type 2,TY7,AVAILABLE,22.0,"kr 4,29 per kWh",62.276411,10.777863
Alti-Tynset,Alti Tynset,AC Type 2,TY8,AVAILABLE,22.0,"kr 4,29 per kWh",62.276411,10.777863
Alti-Tynset,Alti Tynset,CHAdeMO,TY2-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.276411,10.777863
B7V0E2MLDLOG0,Alti Verdal,CCS,BV1-1,AVAILABLE,180.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",63.782576,11.469371
B7V0E2MLDLOG0,Alti Verdal,CCS,BV1-2,OCCUPIED,180.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",63.782576,11.469371
B7V0E2MLDLOG0,Alti Verdal,CCS,BV2-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",63.782576,11.469371
B7V0E2MLDLOG0,Alti Verdal,CCS,BV2-3,OCCUPIED,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",63.782576,11.469371
B7V0E2MLDLOG0,Alti Verdal,CCS,BV3-1,AVAILABLE,180.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",63.782576,11.469371
B7V0E2MLDLOG0,Alti Verdal,CCS,BV3-2,AVAILABLE,180.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",63.782576,11.469371
B7V0E2MLDLOG0,Alti Verdal,CCS,BV4-1,OCCUPIED,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",63.782576,11.469371
B7V0E2MLDLOG0,Alti Verdal,CCS,BV4-3,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",63.782576,11.469371
B7V0E2MLDLOG0,Alti Verdal,CHAdeMO,BV2-2,UNAVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",63.782576,11.469371
B7V0E2MLDLOG0,Alti Verdal,CHAdeMO,BV4-2,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",63.782576,11.469371
BA40KC0NS0U0W,Alti Vestnes,CCS,AVE1-1,AVAILABLE,300.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.622487,7.091645
BA40KC0NS0U0W,Alti Vestnes,CCS,AVE1-3,AVAILABLE,300.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.622487,7.091645
BA40KC0NS0U0W,Alti Vestnes,CCS,AVE2-1,AVAILABLE,300.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.622487,7.091645
BA40KC0NS0U0W,Alti Vestnes,CCS,AVE2-3,AVAILABLE,300.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.622487,7.091645
BA40KC0NS0U0W,Alti Vestnes,CCS,AVE3-1,AVAILABLE,360.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.622487,7.091645
BA40KC0NS0U0W,Alti Vestnes,CCS,AVE3-2,AVAILABLE,360.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.622487,7.091645
BA40KC0NS0U0W,Alti Vestnes,CCS,AVE4-1,AVAILABLE,360.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.622487,7.091645
BA40KC0NS0U0W,Alti Vestnes,CCS,AVE4-2,AVAILABLE,360.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.622487,7.091645
BA40KC0NS0U0W,Alti Vestnes,CHAdeMO,AVE1-2,AVAILABLE,62.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.622487,7.091645
BA40KC0NS0U0W,Alti Vestnes,CHAdeMO,AVE2-2,AVAILABLE,62.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.622487,7.091645
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR1-1,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR1-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR2-1,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR2-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR3-1,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR3-2,OCCUPIED,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR4-1,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR4-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR5-1,OCCUPIED,500.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR5-2,AVAILABLE,500.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR6-1,AVAILABLE,500.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR6-2,AVAILABLE,500.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR7-1,AVAILABLE,300.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR7-3,AVAILABLE,300.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR8-1,AVAILABLE,300.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CCS,VBR8-3,AVAILABLE,300.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CHAdeMO,VBR7-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
B8Z2PRNYCBTVK,Alti Vinterbro,CHAdeMO,VBR8-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",59.739619,10.768229
Alti-Orsta,Alti Ørsta,CCS,AOR1-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.19929,6.12445
Alti-Orsta,Alti Ørsta,CCS,AOR1-3,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.19929,6.12445
Alti-Orsta,Alti Ørsta,CCS,AOR2-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.19929,6.12445
Alti-Orsta,Alti Ørsta,CCS,AOR2-3,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.19929,6.12445
Alti-Orsta,Alti Ørsta,CCS,AOR3-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.19929,6.12445
Alti-Orsta,Alti Ørsta,CCS,AOR3-3,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.19929,6.12445
Alti-Orsta,Alti Ørsta,CCS,AOR4-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.19929,6.12445
Alti-Orsta,Alti Ørsta,CCS,AOR4-3,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.19929,6.12445
Alti-Orsta,Alti Ørsta,AC Type 2,AOR5,AVAILABLE,22.0,"kr 4,29/kWh",62.19929,6.12445
Alti-Orsta,Alti Ørsta,AC Type 2,AOR6,AVAILABLE,22.0,"kr 4,29/kWh",62.19929,6.12445
Alti-Orsta,Alti Ørsta,AC Type 2,AOR7,AVAILABLE,22.0,"kr 4,29/kWh",62.19929,6.12445
Alti-Orsta,Alti Ørsta,AC Type 2,AOR8,AVAILABLE,22.0,"kr 4,29/kWh",62.19929,6.12445
Alti-Orsta,Alti Ørsta,CHAdeMO,AOR1-2,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.19929,6.12445
Alti-Orsta,Alti Ørsta,CHAdeMO,AOR2-2,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.19929,6.12445
Alti-Orsta,Alti Ørsta,CHAdeMO,AOR3-2,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.19929,6.12445
Alti-Orsta,Alti Ørsta,CHAdeMO,AOR4-2,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.19929,6.12445
B8JE5AD8AIK1S,Alvdal,CCS,ALV3-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV3-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV4-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV4-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV5-1,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV5-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV6-1,AVAILABLE,180.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV6-2,AVAILABLE,180.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV7-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV7-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV8-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV8-3,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV9-1,AVAILABLE,180.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV9-2,AVAILABLE,180.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV10-1,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CCS,ALV10-2,AVAILABLE,360.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CHAdeMO,ALV3-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CHAdeMO,ALV4-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CHAdeMO,ALV7-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B8JE5AD8AIK1S,Alvdal,CHAdeMO,ALV8-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",62.114988,10.616927
B9FBU8MSFMQRK,Alvesta,CCS,AVA1-A,AVAILABLE,300.0,"4,99 SEK per kWh",56.89962,14.552017
B9FBU8MSFMQRK,Alvesta,CCS,AVA1-C,AVAILABLE,300.0,"4,99 SEK per kWh",56.89962,14.552017
B9FBU8MSFMQRK,Alvesta,CCS,AVA2-A,AVAILABLE,180.0,"4,99 SEK per kWh",56.89962,14.552017
B9FBU8MSFMQRK,Alvesta,CCS,AVA2-B,AVAILABLE,180.0,"4,99 SEK per kWh",56.89962,14.552017
B9FBU8MSFMQRK,Alvesta,AC Type 2,AVA3-A,AVAILABLE,22.0,"3,39 SEK per kWh",56.89962,14.552017
B9FBU8MSFMQRK,Alvesta,AC Type 2,AVA3-B,AVAILABLE,22.0,"3,39 SEK per kWh",56.89962,14.552017
B9FBU8MSFMQRK,Alvesta,CHAdeMO,AVA1-B,AVAILABLE,62.5,"4,99 SEK per kWh",56.89962,14.552017
amfi,AMFI Voss,CCS,AMF1-1,AVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.629118,6.433577
amfi,AMFI Voss,CCS,AMF1-3,UNAVAILABLE,200.0,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.629118,6.433577
amfi,AMFI Voss,CHAdeMO,AMF1-2,AVAILABLE,62.5,"kr 4,99/kWh. Over 80%: + kr 1/minutt",60.629118,6.433577
Andøy_Taxi,Andøy Taxi,CCS,TXA3-1,AVAILABLE,140.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",69.320753,16.119339
Andøy_Taxi,Andøy Taxi,CCS,TXA3-3,AVAILABLE,140.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",69.320753,16.119339
Andøy_Taxi,Andøy Taxi,AC Type 2,TXA4,AVAILABLE,22.0,kr 3.99 per kWh,69.320753,16.119339
Andøy_Taxi,Andøy Taxi,AC Type 2,TXA5,AVAILABLE,22.0,kr 3.99 per kWh,69.320753,16.119339
Andøy_Taxi,Andøy Taxi,CHAdeMO,TXA3-2,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",69.320753,16.119339
B9VDP1WLSX6O0,Askersund,CCS,ASD1-A,AVAILABLE,300.0,"4,99 SEK per kWh",58.880465,14.904251
B9VDP1WLSX6O0,Askersund,CCS,ASD1-C,AVAILABLE,300.0,"4,99 SEK per kWh",58.880465,14.904251
B9VDP1WLSX6O0,Askersund,CCS,ASD2-A,FAULTED,300.0,"4,99 SEK per kWh",58.880465,14.904251
B9VDP1WLSX6O0,Askersund,CCS,ASD2-C,FAULTED,300.0,"4,99 SEK per kWh",58.880465,14.904251
B9VDP1WLSX6O0,Askersund,CHAdeMO,ASD1-B,AVAILABLE,62.5,"4,99 SEK per kWh",58.880465,14.904251
B9VDP1WLSX6O0,Askersund,CHAdeMO,ASD2-B,FAULTED,62.5,"4,99 SEK per kWh",58.880465,14.904251
Askvoll,Askvoll,CCS,ASK1-2,AVAILABLE,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",61.347034,5.064472
Askvoll,Askvoll,CCS,ASK2-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",61.347034,5.064472
Askvoll,Askvoll,CCS,ASK2-3,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",61.347034,5.064472
Askvoll,Askvoll,AC Type 2,ASK1-1,FAULTED,22.0,"kr 4,29/kWh",61.347034,5.064472
Askvoll,Askvoll,CHAdeMO,ASK1-3,FAULTED,50.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",61.347034,5.064472
Askvoll,Askvoll,CHAdeMO,ASK2-2,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",61.347034,5.064472
B8BS0DLZJNVUO,Aukra,CCS,AUK1-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.803756,6.887885
B8BS0DLZJNVUO,Aukra,CCS,AUK1-3,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.803756,6.887885
B8BS0DLZJNVUO,Aukra,CCS,AUK2-1,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.803756,6.887885
B8BS0DLZJNVUO,Aukra,CCS,AUK2-3,AVAILABLE,200.0,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.803756,6.887885
B8BS0DLZJNVUO,Aukra,AC Type 2,AUK3,AVAILABLE,22.0,"kr 4,29/kWh",62.803756,6.887885
B8BS0DLZJNVUO,Aukra,AC Type 2,AUK4,AVAILABLE,22.0,"kr 4,29/kWh",62.803756,6.887885
B8BS0DLZJNVUO,Aukra,CHAdeMO,AUK1-2,AVAILABLE,62.5,"kr 4,99 / kWh. Over 80%: + kr 1/minutt ",62.803756,6.887885
